time,filter,magnitude,error
2458245.8006,OGLE-I,13.725,0.003
2458245.84959,OGLE-I,13.732,0.003
2458245.89801,OGLE-I,13.731,0.003
2458246.69102,OGLE-I,13.721,0.003
2458246.73749,OGLE-I,13.728,0.003
2458246.78782,OGLE-I,13.733,0.003
2458246.84075,OGLE-I,13.731,0.003
2458246.89501,OGLE-I,13.732,0.003
2458247.63107,OGLE-I,13.732,0.003
2458247.6754,OGLE-I,13.731,0.003
2458247.72132,OGLE-I,13.732,0.003
2458247.76785,OGLE-I,13.732,0.003
2458247.82765,OGLE-I,13.737,0.003
2458247.88287,OGLE-I,13.733,0.003
2458247.93243,OGLE-I,13.729,0.003
2458248.73806,OGLE-I,13.729,0.003
2458249.6424,OGLE-I,13.718,0.003
2458249.68888,OGLE-I,13.722,0.003
2458249.73558,OGLE-I,13.72,0.003
2458249.78226,OGLE-I,13.726,0.003
2458249.84187,OGLE-I,13.719,0.003
2458249.89757,OGLE-I,13.721,0.003
2458250.64395,OGLE-I,13.724,0.003
2458250.6967,OGLE-I,13.722,0.003
2458250.74283,OGLE-I,13.728,0.003
2458250.81017,OGLE-I,13.728,0.003
2458250.85749,OGLE-I,13.728,0.003
2458250.90649,OGLE-I,13.731,0.003
2458251.62303,OGLE-I,13.726,0.003
2458251.66877,OGLE-I,13.725,0.003
2458251.71537,OGLE-I,13.73,0.003
2458251.77544,OGLE-I,13.726,0.003
2458251.82934,OGLE-I,13.725,0.003
2458251.8827,OGLE-I,13.732,0.003
2458251.93852,OGLE-I,13.73,0.003
2458252.89289,OGLE-I,13.724,0.003
2458252.93877,OGLE-I,13.729,0.003
2458253.66316,OGLE-I,13.723,0.003
2458253.71077,OGLE-I,13.727,0.003
2458253.75738,OGLE-I,13.726,0.003
2458253.83581,OGLE-I,13.731,0.003
2458254.62795,OGLE-I,13.728,0.003
2458254.68589,OGLE-I,13.729,0.003
2458254.7432,OGLE-I,13.731,0.003
2458254.82007,OGLE-I,13.734,0.003
2458254.86642,OGLE-I,13.74,0.003
2458254.9246,OGLE-I,13.735,0.003
2458255.64085,OGLE-I,13.731,0.003
2458255.70234,OGLE-I,13.731,0.003
2458255.76135,OGLE-I,13.737,0.003
2458255.84103,OGLE-I,13.732,0.003
2458255.88758,OGLE-I,13.734,0.003
2458255.93346,OGLE-I,13.734,0.003
2458256.65072,OGLE-I,13.73,0.003
2458256.69684,OGLE-I,13.73,0.003
2458256.75547,OGLE-I,13.732,0.003
2458256.80549,OGLE-I,13.73,0.003
2458256.86083,OGLE-I,13.732,0.003
2458256.91567,OGLE-I,13.733,0.003
2458257.66176,OGLE-I,13.73,0.003
2458257.71005,OGLE-I,13.726,0.003
2458257.75869,OGLE-I,13.732,0.003
2458257.80759,OGLE-I,13.72,0.003
2458257.85713,OGLE-I,13.732,0.003
2458257.92883,OGLE-I,13.729,0.003
2458258.70663,OGLE-I,13.722,0.003
2458258.75535,OGLE-I,13.719,0.003
2458258.8143,OGLE-I,13.726,0.003
2458258.87401,OGLE-I,13.728,0.003
2458258.92774,OGLE-I,13.736,0.003
2458259.68313,OGLE-I,13.726,0.003
2458259.73865,OGLE-I,13.725,0.003
2458259.79791,OGLE-I,13.727,0.003
2458259.84935,OGLE-I,13.73,0.003
2458259.90227,OGLE-I,13.727,0.003
2458260.61482,OGLE-I,13.725,0.003
2458260.74815,OGLE-I,13.736,0.003
2458260.89766,OGLE-I,13.737,0.003
2458261.63516,OGLE-I,13.723,0.003
2458261.68795,OGLE-I,13.725,0.003
2458261.74624,OGLE-I,13.71,0.003
2458261.81865,OGLE-I,13.729,0.003
2458261.88502,OGLE-I,13.728,0.003
2458261.93253,OGLE-I,13.727,0.003
2458262.6401,OGLE-I,13.723,0.003
2458262.69003,OGLE-I,13.726,0.003
2458262.7397,OGLE-I,13.726,0.003
2458262.79269,OGLE-I,13.725,0.003
2458262.85996,OGLE-I,13.722,0.003
2458262.90737,OGLE-I,13.726,0.003
2458263.62649,OGLE-I,13.726,0.003
2458263.67968,OGLE-I,13.726,0.003
2458263.73234,OGLE-I,13.731,0.003
2458263.79652,OGLE-I,13.727,0.003
2458263.84983,OGLE-I,13.732,0.003
2458263.91162,OGLE-I,13.73,0.003
2458264.71313,OGLE-I,13.731,0.003
2458264.76238,OGLE-I,13.73,0.003
2458264.81724,OGLE-I,13.735,0.003
2458264.86453,OGLE-I,13.731,0.003
2458264.92256,OGLE-I,13.73,0.003
2458265.62576,OGLE-I,13.727,0.003
2458265.67517,OGLE-I,13.726,0.003
2458265.72755,OGLE-I,13.727,0.003
2458265.77952,OGLE-I,13.73,0.003
2458265.84923,OGLE-I,13.733,0.003
2458266.59628,OGLE-I,13.724,0.003
2458266.69719,OGLE-I,13.723,0.003
2458266.7497,OGLE-I,13.72,0.003
2458271.60969,OGLE-I,13.721,0.003
2458271.65469,OGLE-I,13.72,0.003
2458271.70655,OGLE-I,13.726,0.003
2458271.80675,OGLE-I,13.724,0.003
2458271.83325,OGLE-I,13.723,0.003
2458271.87419,OGLE-I,13.724,0.003
2458272.66286,OGLE-I,13.73,0.003
2458272.72007,OGLE-I,13.725,0.003
2458272.76944,OGLE-I,13.727,0.003
2458272.82073,OGLE-I,13.729,0.003
2458272.86959,OGLE-I,13.73,0.003
2458272.91922,OGLE-I,13.725,0.003
2458273.58888,OGLE-I,13.725,0.003
2458273.63812,OGLE-I,13.724,0.003
2458273.6899,OGLE-I,13.727,0.003
2458273.75808,OGLE-I,13.725,0.003
2458273.81018,OGLE-I,13.727,0.003
2458273.88493,OGLE-I,13.729,0.003
2458274.56769,OGLE-I,13.729,0.003
2458274.61788,OGLE-I,13.725,0.003
2458274.66614,OGLE-I,13.726,0.003
2458274.71657,OGLE-I,13.726,0.003
2458274.77779,OGLE-I,13.729,0.003
2458274.82641,OGLE-I,13.73,0.003
2458274.87728,OGLE-I,13.731,0.003
2458274.92442,OGLE-I,13.724,0.003
2458275.61121,OGLE-I,13.728,0.003
2458275.66834,OGLE-I,13.727,0.003
2458275.73567,OGLE-I,13.736,0.003
2458275.7881,OGLE-I,13.733,0.003
2458275.83703,OGLE-I,13.731,0.003
2458275.88955,OGLE-I,13.732,0.003
2458276.57001,OGLE-I,13.733,0.003
2458276.61827,OGLE-I,13.732,0.003
2458276.66502,OGLE-I,13.729,0.003
2458276.72558,OGLE-I,13.734,0.003
2458276.77645,OGLE-I,13.729,0.003
2458276.82585,OGLE-I,13.732,0.003
2458276.87483,OGLE-I,13.73,0.003
2458277.61535,OGLE-I,13.726,0.003
2458277.67596,OGLE-I,13.729,0.003
2458277.73096,OGLE-I,13.726,0.003
2458277.78136,OGLE-I,13.726,0.003
2458277.82934,OGLE-I,13.726,0.003
2458277.88213,OGLE-I,13.728,0.003
2458277.9256,OGLE-I,13.726,0.003
2458278.56446,OGLE-I,13.727,0.003
2458278.61209,OGLE-I,13.728,0.003
2458278.68357,OGLE-I,13.732,0.003
2458278.81298,OGLE-I,13.73,0.003
2458282.55052,OGLE-I,13.731,0.003
2458282.59911,OGLE-I,13.731,0.003
2458282.6466,OGLE-I,13.726,0.003
2458282.70671,OGLE-I,13.73,0.003
2458282.77546,OGLE-I,13.729,0.003
2458282.83087,OGLE-I,13.727,0.003
2458282.8794,OGLE-I,13.728,0.003
2458282.92339,OGLE-I,13.725,0.003
2458283.56343,OGLE-I,13.724,0.003
2458283.60973,OGLE-I,13.727,0.003
2458283.66551,OGLE-I,13.727,0.003
2458283.72584,OGLE-I,13.723,0.003
2458283.77653,OGLE-I,13.726,0.003
2458283.82354,OGLE-I,13.729,0.003
2458283.8719,OGLE-I,13.724,0.003
2458283.92022,OGLE-I,13.722,0.003
2458284.56332,OGLE-I,13.724,0.003
2458284.61149,OGLE-I,13.726,0.003
2458284.66738,OGLE-I,13.727,0.003
2458284.72751,OGLE-I,13.722,0.003
2458284.77706,OGLE-I,13.725,0.003
2458284.82491,OGLE-I,13.728,0.003
2458284.87396,OGLE-I,13.723,0.003
2458284.92058,OGLE-I,13.724,0.003
2458285.75988,OGLE-I,13.728,0.003
2458285.79548,OGLE-I,13.725,0.003
2458286.56313,OGLE-I,13.721,0.003
2458286.60943,OGLE-I,13.726,0.003
2458286.66828,OGLE-I,13.725,0.003
2458286.73019,OGLE-I,13.727,0.003
2458286.79303,OGLE-I,13.727,0.003
2458286.85349,OGLE-I,13.728,0.003
2458286.90387,OGLE-I,13.726,0.003
2458287.54976,OGLE-I,13.727,0.003
2458287.59731,OGLE-I,13.733,0.003
2458287.66152,OGLE-I,13.728,0.003
2458287.72094,OGLE-I,13.726,0.003
2458287.78496,OGLE-I,13.732,0.003
2458287.84638,OGLE-I,13.73,0.003
2458287.89442,OGLE-I,13.722,0.003
2458288.52688,OGLE-I,13.729,0.003
2458288.5725,OGLE-I,13.729,0.003
2458288.6274,OGLE-I,13.731,0.003
2458288.6846,OGLE-I,13.73,0.003
2458288.75813,OGLE-I,13.711,0.003
2458288.80605,OGLE-I,13.734,0.003
2458288.86607,OGLE-I,13.732,0.003
2458289.52154,OGLE-I,13.726,0.003
2458289.56859,OGLE-I,13.729,0.003
2458289.61691,OGLE-I,13.733,0.003
2458289.69157,OGLE-I,13.732,0.003
2458289.7518,OGLE-I,13.734,0.003
2458289.80871,OGLE-I,13.733,0.003
2458289.85657,OGLE-I,13.729,0.003
2458289.90083,OGLE-I,13.723,0.003
2458290.56585,OGLE-I,13.732,0.003
2458290.61608,OGLE-I,13.73,0.003
2458290.68808,OGLE-I,13.733,0.003
2458290.74732,OGLE-I,13.734,0.003
2458290.8052,OGLE-I,13.728,0.003
2458290.85349,OGLE-I,13.731,0.003
2458291.5519,OGLE-I,13.729,0.003
2458291.60941,OGLE-I,13.727,0.003
2458291.67526,OGLE-I,13.726,0.003
2458291.73669,OGLE-I,13.732,0.003
2458291.79428,OGLE-I,13.726,0.003
2458291.85497,OGLE-I,13.725,0.003
2458291.89198,OGLE-I,13.725,0.003
2458292.56831,OGLE-I,13.722,0.003
2458292.61584,OGLE-I,13.727,0.003
2458292.66501,OGLE-I,13.728,0.003
2458292.73175,OGLE-I,13.725,0.003
2458292.80144,OGLE-I,13.727,0.003
2458292.86546,OGLE-I,13.728,0.003
2458293.52907,OGLE-I,13.723,0.003
2458293.57114,OGLE-I,13.725,0.003
2458293.62597,OGLE-I,13.729,0.003
2458293.69009,OGLE-I,13.727,0.003
2458293.75091,OGLE-I,13.726,0.003
2458293.83448,OGLE-I,13.718,0.003
2458294.61731,OGLE-I,13.722,0.003
2458294.66614,OGLE-I,13.721,0.003
2458294.73034,OGLE-I,13.724,0.003
2458294.80578,OGLE-I,13.718,0.003
2458299.54096,OGLE-I,13.729,0.003
2458299.69287,OGLE-I,13.729,0.003
2458301.61758,OGLE-I,13.721,0.003
2458301.6658,OGLE-I,13.725,0.003
2458301.71944,OGLE-I,13.722,0.003
2458301.76891,OGLE-I,13.724,0.003
2458301.83206,OGLE-I,13.722,0.003
2458302.6048,OGLE-I,13.727,0.003
2458302.71072,OGLE-I,13.722,0.003
2458304.52415,OGLE-I,13.726,0.003
2458304.57032,OGLE-I,13.728,0.003
2458304.61642,OGLE-I,13.727,0.003
2458304.66939,OGLE-I,13.73,0.003
2458304.71592,OGLE-I,13.724,0.003
2458304.78189,OGLE-I,13.725,0.003
2458305.53664,OGLE-I,13.726,0.003
2458305.59561,OGLE-I,13.724,0.003
2458305.66994,OGLE-I,13.725,0.003
2458305.7253,OGLE-I,13.73,0.003
2458305.78052,OGLE-I,13.726,0.003
2458305.8305,OGLE-I,13.726,0.003
2458306.63705,OGLE-I,13.724,0.003
2458306.69006,OGLE-I,13.723,0.003
2458306.73035,OGLE-I,13.724,0.003
2458306.76934,OGLE-I,13.727,0.003
2458306.81161,OGLE-I,13.726,0.003
2458307.46991,OGLE-I,13.729,0.003
2458307.5146,OGLE-I,13.729,0.003
2458307.57151,OGLE-I,13.729,0.003
2458307.62088,OGLE-I,13.727,0.003
2458307.68017,OGLE-I,13.725,0.003
2458307.72781,OGLE-I,13.728,0.003
2458307.7848,OGLE-I,13.726,0.003
2458307.83265,OGLE-I,13.731,0.003
2458308.48463,OGLE-I,13.728,0.003
2458308.53214,OGLE-I,13.733,0.003
2458308.57811,OGLE-I,13.731,0.003
2458308.63542,OGLE-I,13.728,0.003
2458308.69342,OGLE-I,13.726,0.003
2458308.74144,OGLE-I,13.728,0.003
2458308.78817,OGLE-I,13.729,0.003
2458308.83669,OGLE-I,13.728,0.003
2458309.50352,OGLE-I,13.728,0.003
2458309.55395,OGLE-I,13.729,0.003
2458309.61177,OGLE-I,13.729,0.003
2458309.67145,OGLE-I,13.73,0.003
2458309.71955,OGLE-I,13.732,0.003
2458309.7667,OGLE-I,13.734,0.003
2458309.81306,OGLE-I,13.732,0.003
2458310.47034,OGLE-I,13.723,0.003
2458310.51897,OGLE-I,13.723,0.003
2458310.55723,OGLE-I,13.726,0.003
2458310.58909,OGLE-I,13.726,0.003
2458310.62729,OGLE-I,13.731,0.003
2458310.66757,OGLE-I,13.728,0.003
2458310.70225,OGLE-I,13.726,0.003
2458310.74447,OGLE-I,13.726,0.003
2458310.80281,OGLE-I,13.727,0.003
2458311.46935,OGLE-I,13.725,0.003
2458311.51581,OGLE-I,13.728,0.003
2458311.56474,OGLE-I,13.72,0.003
2458311.61313,OGLE-I,13.724,0.003
2458311.67118,OGLE-I,13.728,0.003
2458311.72897,OGLE-I,13.727,0.003
2458311.77516,OGLE-I,13.731,0.003
2458311.82136,OGLE-I,13.729,0.003
2458312.48545,OGLE-I,13.719,0.003
2458312.53214,OGLE-I,13.727,0.003
2458312.58271,OGLE-I,13.721,0.003
2458312.6445,OGLE-I,13.723,0.003
2458312.70794,OGLE-I,13.727,0.003
2458312.76407,OGLE-I,13.731,0.003
2458312.81406,OGLE-I,13.731,0.003
2458313.48688,OGLE-I,13.728,0.003
2458313.53332,OGLE-I,13.729,0.003
2458313.58141,OGLE-I,13.736,0.003
2458313.63225,OGLE-I,13.732,0.003
2458313.68798,OGLE-I,13.731,0.003
2458313.7348,OGLE-I,13.729,0.003
2458313.78179,OGLE-I,13.733,0.003
2458313.8251,OGLE-I,13.732,0.003
2458314.49997,OGLE-I,13.728,0.003
2458314.54852,OGLE-I,13.732,0.003
2458314.59626,OGLE-I,13.731,0.003
2458314.65418,OGLE-I,13.732,0.003
2458314.71095,OGLE-I,13.729,0.003
2458314.75732,OGLE-I,13.735,0.003
2458314.80311,OGLE-I,13.726,0.003
2458316.48472,OGLE-I,13.726,0.003
2458316.53149,OGLE-I,13.733,0.003
2458316.58109,OGLE-I,13.731,0.003
2458316.63094,OGLE-I,13.726,0.003
2458316.67992,OGLE-I,13.726,0.003
2458316.74274,OGLE-I,13.73,0.003
2458320.48753,OGLE-I,13.728,0.003
2458320.53454,OGLE-I,13.733,0.003
2458320.59066,OGLE-I,13.727,0.003
2458320.64973,OGLE-I,13.737,0.003
2458320.69836,OGLE-I,13.733,0.003
2458320.74452,OGLE-I,13.733,0.003
2458320.79101,OGLE-I,13.73,0.003
2458321.52087,OGLE-I,13.73,0.003
2458321.6009,OGLE-I,13.725,0.003
2458328.46998,OGLE-I,13.721,0.003
2458328.51892,OGLE-I,13.727,0.003
2458328.56569,OGLE-I,13.728,0.003
2458328.61468,OGLE-I,13.73,0.003
2458328.66299,OGLE-I,13.724,0.003
2458328.71092,OGLE-I,13.731,0.003
2458328.75759,OGLE-I,13.731,0.003
2458329.48493,OGLE-I,13.73,0.003
2458329.54069,OGLE-I,13.729,0.003
2458329.58775,OGLE-I,13.728,0.003
2458329.63721,OGLE-I,13.726,0.003
2458329.68372,OGLE-I,13.733,0.003
2458329.72976,OGLE-I,13.732,0.003
2458329.77437,OGLE-I,13.731,0.003
2458330.50651,OGLE-I,13.727,0.003
2458330.56123,OGLE-I,13.731,0.003
2458331.46719,OGLE-I,13.721,0.003
2458331.52326,OGLE-I,13.728,0.003
2458331.58091,OGLE-I,13.726,0.003
2458331.63019,OGLE-I,13.727,0.003
2458331.67725,OGLE-I,13.726,0.003
2458332.48373,OGLE-I,13.729,0.003
2458332.53986,OGLE-I,13.73,0.003
2458332.60022,OGLE-I,13.723,0.003
2458332.64792,OGLE-I,13.725,0.003
2458332.69445,OGLE-I,13.728,0.003
2458333.48908,OGLE-I,13.728,0.003
2458333.53654,OGLE-I,13.73,0.003
2458333.59544,OGLE-I,13.727,0.003
2458333.65468,OGLE-I,13.733,0.003
2458334.49029,OGLE-I,13.731,0.003
2458334.54804,OGLE-I,13.731,0.003
2458334.60723,OGLE-I,13.726,0.003
2458334.65538,OGLE-I,13.733,0.003
2458334.75579,OGLE-I,13.733,0.003
2458335.56788,OGLE-I,13.726,0.003
2458335.68333,OGLE-I,13.733,0.003
2458336.46926,OGLE-I,13.729,0.003
2458336.52289,OGLE-I,13.729,0.003
2458336.58425,OGLE-I,13.728,0.003
2458336.64507,OGLE-I,13.738,0.003
2458336.74039,OGLE-I,13.733,0.003
2458338.501,OGLE-I,13.724,0.003
2458338.55233,OGLE-I,13.725,0.003
2458338.61282,OGLE-I,13.724,0.003
2458338.7268,OGLE-I,13.726,0.003
2458339.48566,OGLE-I,13.728,0.003
2458339.55041,OGLE-I,13.733,0.003
2458339.60882,OGLE-I,13.733,0.003
2458339.72232,OGLE-I,13.726,0.003
2458340.48509,OGLE-I,13.728,0.003
2458340.57423,OGLE-I,13.73,0.003
2458340.6424,OGLE-I,13.729,0.003
2458340.74252,OGLE-I,13.722,0.003
2458341.52502,OGLE-I,13.727,0.003
2458341.58261,OGLE-I,13.729,0.003
2458341.64166,OGLE-I,13.728,0.003
2458342.47073,OGLE-I,13.723,0.003
2458342.52555,OGLE-I,13.728,0.003
2458342.60024,OGLE-I,13.727,0.003
2458343.47977,OGLE-I,13.721,0.003
2458343.55128,OGLE-I,13.721,0.003
2458344.50269,OGLE-I,13.722,0.003
2458344.55379,OGLE-I,13.719,0.003
2458344.61744,OGLE-I,13.723,0.003
2458344.71153,OGLE-I,13.728,0.003
2458345.50239,OGLE-I,13.729,0.003
2458345.55203,OGLE-I,13.727,0.003
2458345.61408,OGLE-I,13.73,0.003
2458345.70181,OGLE-I,13.732,0.003
2458346.49853,OGLE-I,13.722,0.003
2458346.55729,OGLE-I,13.729,0.003
2458346.61525,OGLE-I,13.728,0.003
2458346.7392,OGLE-I,13.73,0.003
2458347.50303,OGLE-I,13.724,0.003
2458347.56723,OGLE-I,13.721,0.003
2458347.62402,OGLE-I,13.726,0.003
2458347.71507,OGLE-I,13.724,0.003
2458348.52822,OGLE-I,13.718,0.003
2458348.5874,OGLE-I,13.729,0.003
2458348.70363,OGLE-I,13.725,0.003
2458349.53014,OGLE-I,13.724,0.003
2458349.59122,OGLE-I,13.724,0.003
2458349.72067,OGLE-I,13.731,0.003
2458353.522,OGLE-I,13.725,0.003
2458353.5764,OGLE-I,13.723,0.003
2458353.62594,OGLE-I,13.723,0.003
2458355.48867,OGLE-I,13.723,0.003
2458355.53997,OGLE-I,13.723,0.003
2458355.64057,OGLE-I,13.727,0.003
2458355.68736,OGLE-I,13.728,0.003
2458356.51385,OGLE-I,13.728,0.003
2458356.63942,OGLE-I,13.734,0.003
2458356.68705,OGLE-I,13.729,0.003
2458357.49359,OGLE-I,13.722,0.003
2458357.56194,OGLE-I,13.737,0.003
2458357.68501,OGLE-I,13.732,0.003
2458358.51451,OGLE-I,13.725,0.003
2458358.58237,OGLE-I,13.73,0.003
2458358.65815,OGLE-I,13.732,0.003
2458358.69745,OGLE-I,13.729,0.003
2458359.51803,OGLE-I,13.722,0.003
2458359.57642,OGLE-I,13.727,0.003
2458359.66512,OGLE-I,13.733,0.003
2458360.50276,OGLE-I,13.719,0.003
2458360.56209,OGLE-I,13.72,0.003
2458360.60912,OGLE-I,13.723,0.003
2458360.67964,OGLE-I,13.723,0.003
2458361.5991,OGLE-I,13.725,0.003
2458363.51241,OGLE-I,13.724,0.003
2458363.58232,OGLE-I,13.728,0.003
2458363.66908,OGLE-I,13.727,0.003
2458364.49995,OGLE-I,13.726,0.003
2458364.5696,OGLE-I,13.727,0.003
2458364.64322,OGLE-I,13.729,0.003
2458366.48164,OGLE-I,13.727,0.003
2458366.53211,OGLE-I,13.729,0.003
2458367.5038,OGLE-I,13.727,0.003
2458367.56968,OGLE-I,13.737,0.003
2458367.659,OGLE-I,13.731,0.003
2458368.50763,OGLE-I,13.734,0.003
2458368.59116,OGLE-I,13.739,0.003
2458368.65764,OGLE-I,13.733,0.003
2458369.50033,OGLE-I,13.732,0.003
2458369.5938,OGLE-I,13.735,0.003
2458369.64172,OGLE-I,13.729,0.003
2458370.50903,OGLE-I,13.727,0.003
2458370.62067,OGLE-I,13.727,0.003
2458370.66731,OGLE-I,13.729,0.003
2458371.52899,OGLE-I,13.729,0.003
2458371.58711,OGLE-I,13.725,0.003
2458372.48267,OGLE-I,13.724,0.003
2458372.53308,OGLE-I,13.724,0.003
2458372.63336,OGLE-I,13.726,0.003
2458373.50608,OGLE-I,13.728,0.003
2458373.55757,OGLE-I,13.728,0.003
2458375.50093,OGLE-I,13.729,0.003
2458375.56757,OGLE-I,13.732,0.003
2458375.61665,OGLE-I,13.723,0.003
2458376.48343,OGLE-I,13.723,0.003
2458376.53156,OGLE-I,13.722,0.003
2458376.59645,OGLE-I,13.726,0.003
2458377.51878,OGLE-I,13.733,0.003
2458377.55869,OGLE-I,13.733,0.003
2458377.60081,OGLE-I,13.731,0.003
2458382.50045,OGLE-I,13.735,0.003
2458382.55115,OGLE-I,13.731,0.003
2458382.59875,OGLE-I,13.729,0.003
2458382.62378,OGLE-I,13.734,0.003
2458383.51583,OGLE-I,13.731,0.003
2458383.56293,OGLE-I,13.727,0.003
2458383.6096,OGLE-I,13.724,0.003
2458384.51339,OGLE-I,13.728,0.003
2458384.56308,OGLE-I,13.728,0.003
2458384.60568,OGLE-I,13.729,0.003
2458384.62925,OGLE-I,13.73,0.003
2458385.53634,OGLE-I,13.737,0.003
2458385.58363,OGLE-I,13.739,0.003
2458385.62724,OGLE-I,13.736,0.003
2458386.51609,OGLE-I,13.73,0.003
2458387.53644,OGLE-I,13.727,0.003
2458390.53892,OGLE-I,13.734,0.003
2458392.51684,OGLE-I,13.717,0.003
2458392.59689,OGLE-I,13.726,0.003
2458393.50301,OGLE-I,13.723,0.003
2458393.5498,OGLE-I,13.724,0.003
2458393.59481,OGLE-I,13.721,0.003
2458394.50363,OGLE-I,13.716,0.003
2458394.57003,OGLE-I,13.724,0.003
2458397.54502,OGLE-I,13.729,0.003
2458398.5173,OGLE-I,13.727,0.003
2458399.4897,OGLE-I,13.718,0.003
2458399.56058,OGLE-I,13.719,0.003
2458401.5519,OGLE-I,13.727,0.003
2458404.52648,OGLE-I,13.725,0.003
2458409.5092,OGLE-I,13.713,0.003
2458409.55656,OGLE-I,13.721,0.003
2458410.5469,OGLE-I,13.729,0.003
2458411.5493,OGLE-I,13.716,0.003
2458412.53819,OGLE-I,13.72,0.003
2458413.54668,OGLE-I,13.725,0.003
2458414.54244,OGLE-I,13.726,0.003
2458415.51271,OGLE-I,13.714,0.003
2458416.52389,OGLE-I,13.72,0.003
2458418.51563,OGLE-I,13.724,0.003
2458419.51184,OGLE-I,13.727,0.003
2458424.50385,OGLE-I,13.711,0.003
2458425.51919,OGLE-I,13.718,0.003
2458521.87699,OGLE-I,13.727,0.003
2458522.87152,OGLE-I,13.725,0.003
2458523.87544,OGLE-I,13.724,0.003
2458524.89096,OGLE-I,13.724,0.003
2458526.86468,OGLE-I,13.721,0.003
2458529.8708,OGLE-I,13.72,0.003
2458531.86791,OGLE-I,13.727,0.003
2458532.86838,OGLE-I,13.721,0.003
2458533.88287,OGLE-I,13.721,0.003
2458534.87894,OGLE-I,13.719,0.003
2458535.86065,OGLE-I,13.721,0.003
2458536.83673,OGLE-I,13.727,0.003
2458536.88576,OGLE-I,13.718,0.003
2458537.8765,OGLE-I,13.726,0.003
2458539.83372,OGLE-I,13.721,0.003
2458539.88388,OGLE-I,13.726,0.003
2458540.85597,OGLE-I,13.722,0.003
2458540.89646,OGLE-I,13.725,0.003
2458544.84077,OGLE-I,13.725,0.003
2458546.82087,OGLE-I,13.72,0.003
2458546.86156,OGLE-I,13.722,0.003
2458546.90137,OGLE-I,13.719,0.003
2458547.86955,OGLE-I,13.719,0.003
2458548.81494,OGLE-I,13.721,0.003
2458548.86379,OGLE-I,13.724,0.003
2458549.80934,OGLE-I,13.727,0.003
2458549.84975,OGLE-I,13.721,0.003
2458550.86073,OGLE-I,13.723,0.003
2458550.90013,OGLE-I,13.72,0.003
2458551.85844,OGLE-I,13.723,0.003
2458551.89759,OGLE-I,13.723,0.003
2458552.86991,OGLE-I,13.72,0.003
2458553.8029,OGLE-I,13.718,0.003
2458553.84623,OGLE-I,13.721,0.003
2458554.77739,OGLE-I,13.722,0.003
2458554.80929,OGLE-I,13.715,0.003
2458554.85942,OGLE-I,13.721,0.003
2458554.8995,OGLE-I,13.718,0.003
2458555.81084,OGLE-I,13.72,0.003
2458555.86657,OGLE-I,13.728,0.003
2458555.90982,OGLE-I,13.721,0.003
2458556.81787,OGLE-I,13.724,0.003
2458556.85788,OGLE-I,13.725,0.003
2458556.89809,OGLE-I,13.721,0.003
2458557.81402,OGLE-I,13.728,0.003
2458557.86205,OGLE-I,13.722,0.003
2458557.90429,OGLE-I,13.722,0.003
2458558.80552,OGLE-I,13.728,0.003
2458558.85313,OGLE-I,13.724,0.003
2458558.89272,OGLE-I,13.723,0.003
2458559.78783,OGLE-I,13.72,0.003
2458559.83601,OGLE-I,13.722,0.003
2458559.87633,OGLE-I,13.726,0.003
2458559.91606,OGLE-I,13.72,0.003
2458560.82142,OGLE-I,13.723,0.003
2458560.86114,OGLE-I,13.724,0.003
2458560.90053,OGLE-I,13.72,0.003
2458561.80077,OGLE-I,13.716,0.003
2458561.84351,OGLE-I,13.718,0.003
2458561.88268,OGLE-I,13.717,0.003
2458562.78653,OGLE-I,13.713,0.003
2458562.82781,OGLE-I,13.714,0.003
2458562.87403,OGLE-I,13.72,0.003
2458563.8042,OGLE-I,13.723,0.003
2458563.85238,OGLE-I,13.706,0.003
2458563.90023,OGLE-I,13.724,0.003
2458564.77625,OGLE-I,13.722,0.003
2458564.82655,OGLE-I,13.721,0.003
2458564.8758,OGLE-I,13.724,0.003
2458564.91591,OGLE-I,13.725,0.003
2458565.82015,OGLE-I,13.714,0.003
2458565.86004,OGLE-I,13.714,0.003
2458565.90436,OGLE-I,13.72,0.003
2458566.80622,OGLE-I,13.721,0.003
2458566.84615,OGLE-I,13.714,0.003
2458566.88711,OGLE-I,13.719,0.003
2458567.78586,OGLE-I,13.721,0.003
2458567.81473,OGLE-I,13.722,0.003
2458567.84843,OGLE-I,13.723,0.003
2458567.89385,OGLE-I,13.722,0.003
2458573.85625,OGLE-I,13.722,0.003
2458573.90558,OGLE-I,13.72,0.003
2458574.73804,OGLE-I,13.72,0.003
2458574.8472,OGLE-I,13.725,0.003
2458574.89561,OGLE-I,13.721,0.003
2458575.7379,OGLE-I,13.719,0.003
2458575.77794,OGLE-I,13.722,0.003
2458575.81679,OGLE-I,13.724,0.003
2458575.86369,OGLE-I,13.725,0.003
2458575.90361,OGLE-I,13.722,0.003
2458576.78164,OGLE-I,13.708,0.003
2458576.82704,OGLE-I,13.706,0.003
2458576.8657,OGLE-I,13.708,0.003
2458576.90653,OGLE-I,13.713,0.003
2458577.73973,OGLE-I,13.714,0.003
2458577.82438,OGLE-I,13.707,0.003
2458577.89079,OGLE-I,13.716,0.003
2458578.72268,OGLE-I,13.721,0.003
2458578.76024,OGLE-I,13.724,0.003
2458578.79967,OGLE-I,13.719,0.003
2458578.86505,OGLE-I,13.722,0.003
