time,filter,magnitude,error
58272.66286,OGLE-I,13.73,0.003
58272.72007,OGLE-I,13.725,0.003
58272.76944,OGLE-I,13.727,0.003
58272.82073,OGLE-I,13.729,0.003
58272.86959,OGLE-I,13.73,0.003
58272.91922,OGLE-I,13.725,0.003
58273.58888,OGLE-I,13.725,0.003
58273.63812,OGLE-I,13.724,0.003
58273.6899,OGLE-I,13.727,0.003
58273.75808,OGLE-I,13.725,0.003
58273.81018,OGLE-I,13.727,0.003
58273.88493,OGLE-I,13.729,0.003
58274.56769,OGLE-I,13.729,0.003
58274.61788,OGLE-I,13.725,0.003
58274.66614,OGLE-I,13.726,0.003
58274.71657,OGLE-I,13.726,0.003
58274.77779,OGLE-I,13.729,0.003
58274.82641,OGLE-I,13.73,0.003
58274.87728,OGLE-I,13.731,0.003
58274.92442,OGLE-I,13.724,0.003
58275.61121,OGLE-I,13.728,0.003
58275.66834,OGLE-I,13.727,0.003
58275.73567,OGLE-I,13.736,0.003
58275.7881,OGLE-I,13.733,0.003
58275.83703,OGLE-I,13.731,0.003
58275.88955,OGLE-I,13.732,0.003
58276.57001,OGLE-I,13.733,0.003
58276.61827,OGLE-I,13.732,0.003
58276.66502,OGLE-I,13.729,0.003
58276.72558,OGLE-I,13.734,0.003
58276.77645,OGLE-I,13.729,0.003
58276.82585,OGLE-I,13.732,0.003
58276.87483,OGLE-I,13.73,0.003
58277.61535,OGLE-I,13.726,0.003
58277.67596,OGLE-I,13.729,0.003
58277.73096,OGLE-I,13.726,0.003
58277.78136,OGLE-I,13.726,0.003
58277.82934,OGLE-I,13.726,0.003
58277.88213,OGLE-I,13.728,0.003
58277.9256,OGLE-I,13.726,0.003
58278.56446,OGLE-I,13.727,0.003
58278.61209,OGLE-I,13.728,0.003
58278.68357,OGLE-I,13.732,0.003
58278.81298,OGLE-I,13.73,0.003
58282.55052,OGLE-I,13.731,0.003
58282.59911,OGLE-I,13.731,0.003
58282.6466,OGLE-I,13.726,0.003
58282.70671,OGLE-I,13.73,0.003
58282.77546,OGLE-I,13.729,0.003
58282.83087,OGLE-I,13.727,0.003
58282.8794,OGLE-I,13.728,0.003
58282.92339,OGLE-I,13.725,0.003
58283.56343,OGLE-I,13.724,0.003
58283.60973,OGLE-I,13.727,0.003
58283.66551,OGLE-I,13.727,0.003
58283.72584,OGLE-I,13.723,0.003
58283.77653,OGLE-I,13.726,0.003
58283.82354,OGLE-I,13.729,0.003
58283.8719,OGLE-I,13.724,0.003
58283.92022,OGLE-I,13.722,0.003
58284.56332,OGLE-I,13.724,0.003
58284.61149,OGLE-I,13.726,0.003
58284.66738,OGLE-I,13.727,0.003
58284.72751,OGLE-I,13.722,0.003
58284.77706,OGLE-I,13.725,0.003
58284.82491,OGLE-I,13.728,0.003
58284.87396,OGLE-I,13.723,0.003
58284.92058,OGLE-I,13.724,0.003
58285.75988,OGLE-I,13.728,0.003
58285.79548,OGLE-I,13.725,0.003
58286.56313,OGLE-I,13.721,0.003
58286.60943,OGLE-I,13.726,0.003
58286.66828,OGLE-I,13.725,0.003
58286.73019,OGLE-I,13.727,0.003
58286.79303,OGLE-I,13.727,0.003
58286.85349,OGLE-I,13.728,0.003
58286.90387,OGLE-I,13.726,0.003
58287.54976,OGLE-I,13.727,0.003
58287.59731,OGLE-I,13.733,0.003
58287.66152,OGLE-I,13.728,0.003
58287.72094,OGLE-I,13.726,0.003
58287.78496,OGLE-I,13.732,0.003
58287.84638,OGLE-I,13.73,0.003
58287.89442,OGLE-I,13.722,0.003
58288.52688,OGLE-I,13.729,0.003
58288.5725,OGLE-I,13.729,0.003
58288.6274,OGLE-I,13.731,0.003
58288.6846,OGLE-I,13.73,0.003
58288.75813,OGLE-I,13.711,0.003
58288.80605,OGLE-I,13.734,0.003
58288.86607,OGLE-I,13.732,0.003
58289.52154,OGLE-I,13.726,0.003
58289.56859,OGLE-I,13.729,0.003
58289.61691,OGLE-I,13.733,0.003
58289.69157,OGLE-I,13.732,0.003
58289.7518,OGLE-I,13.734,0.003
58289.80871,OGLE-I,13.733,0.003
58289.85657,OGLE-I,13.729,0.003
58289.90083,OGLE-I,13.723,0.003
58290.56585,OGLE-I,13.732,0.003
58290.61608,OGLE-I,13.73,0.003
58290.68808,OGLE-I,13.733,0.003
58290.74732,OGLE-I,13.734,0.003
58290.8052,OGLE-I,13.728,0.003
58290.85349,OGLE-I,13.731,0.003
58291.5519,OGLE-I,13.729,0.003
58291.60941,OGLE-I,13.727,0.003
58291.67526,OGLE-I,13.726,0.003
58291.73669,OGLE-I,13.732,0.003
58291.79428,OGLE-I,13.726,0.003
58291.85497,OGLE-I,13.725,0.003
58291.89198,OGLE-I,13.725,0.003
58292.56831,OGLE-I,13.722,0.003
58292.61584,OGLE-I,13.727,0.003
58292.66501,OGLE-I,13.728,0.003
58292.73175,OGLE-I,13.725,0.003
58292.80144,OGLE-I,13.727,0.003
58292.86546,OGLE-I,13.728,0.003
58293.52907,OGLE-I,13.723,0.003
58293.57114,OGLE-I,13.725,0.003
58293.62597,OGLE-I,13.729,0.003
58293.69009,OGLE-I,13.727,0.003
58293.75091,OGLE-I,13.726,0.003
58293.83448,OGLE-I,13.718,0.003
58294.61731,OGLE-I,13.722,0.003
58294.66614,OGLE-I,13.721,0.003
58294.73034,OGLE-I,13.724,0.003
58294.80578,OGLE-I,13.718,0.003
58299.54096,OGLE-I,13.729,0.003
58299.69287,OGLE-I,13.729,0.003
58301.61758,OGLE-I,13.721,0.003
58301.6658,OGLE-I,13.725,0.003
58301.71944,OGLE-I,13.722,0.003
58301.76891,OGLE-I,13.724,0.003
58301.83206,OGLE-I,13.722,0.003
58302.6048,OGLE-I,13.727,0.003
58302.71072,OGLE-I,13.722,0.003
58304.52415,OGLE-I,13.726,0.003
58304.57032,OGLE-I,13.728,0.003
58304.61642,OGLE-I,13.727,0.003
58304.66939,OGLE-I,13.73,0.003
58304.71592,OGLE-I,13.724,0.003
58304.78189,OGLE-I,13.725,0.003
58305.53664,OGLE-I,13.726,0.003
58305.59561,OGLE-I,13.724,0.003
58305.66994,OGLE-I,13.725,0.003
58305.7253,OGLE-I,13.73,0.003
58305.78052,OGLE-I,13.726,0.003
58305.8305,OGLE-I,13.726,0.003
58306.63705,OGLE-I,13.724,0.003
58306.69006,OGLE-I,13.723,0.003
58306.73035,OGLE-I,13.724,0.003
58306.76934,OGLE-I,13.727,0.003
58306.81161,OGLE-I,13.726,0.003
58307.46991,OGLE-I,13.729,0.003
58307.5146,OGLE-I,13.729,0.003
58307.57151,OGLE-I,13.729,0.003
58307.62088,OGLE-I,13.727,0.003
58307.68017,OGLE-I,13.725,0.003
58307.72781,OGLE-I,13.728,0.003
58307.7848,OGLE-I,13.726,0.003
58307.83265,OGLE-I,13.731,0.003
58308.48463,OGLE-I,13.728,0.003
58308.53214,OGLE-I,13.733,0.003
58308.57811,OGLE-I,13.731,0.003
58308.63542,OGLE-I,13.728,0.003
58308.69342,OGLE-I,13.726,0.003
58308.74144,OGLE-I,13.728,0.003
58308.78817,OGLE-I,13.729,0.003
58308.83669,OGLE-I,13.728,0.003
58309.50352,OGLE-I,13.728,0.003
58309.55395,OGLE-I,13.729,0.003
58309.61177,OGLE-I,13.729,0.003
58309.67145,OGLE-I,13.73,0.003
58309.71955,OGLE-I,13.732,0.003
58309.7667,OGLE-I,13.734,0.003
58309.81306,OGLE-I,13.732,0.003
58310.47034,OGLE-I,13.723,0.003
58310.51897,OGLE-I,13.723,0.003
58310.55723,OGLE-I,13.726,0.003
58310.58909,OGLE-I,13.726,0.003
58310.62729,OGLE-I,13.731,0.003
58310.66757,OGLE-I,13.728,0.003
58310.70225,OGLE-I,13.726,0.003
58310.74447,OGLE-I,13.726,0.003
58310.80281,OGLE-I,13.727,0.003
58311.46935,OGLE-I,13.725,0.003
58311.51581,OGLE-I,13.728,0.003
58311.56474,OGLE-I,13.72,0.003
58311.61313,OGLE-I,13.724,0.003
58311.67118,OGLE-I,13.728,0.003
58311.72897,OGLE-I,13.727,0.003
58311.77516,OGLE-I,13.731,0.003
58311.82136,OGLE-I,13.729,0.003
58312.48545,OGLE-I,13.719,0.003
58312.53214,OGLE-I,13.727,0.003
58312.58271,OGLE-I,13.721,0.003
58312.6445,OGLE-I,13.723,0.003
58312.70794,OGLE-I,13.727,0.003
58312.76407,OGLE-I,13.731,0.003
58312.81406,OGLE-I,13.731,0.003
58313.48688,OGLE-I,13.728,0.003
58313.53332,OGLE-I,13.729,0.003
58313.58141,OGLE-I,13.736,0.003
58313.63225,OGLE-I,13.732,0.003
58313.68798,OGLE-I,13.731,0.003
58313.7348,OGLE-I,13.729,0.003
58313.78179,OGLE-I,13.733,0.003
58313.8251,OGLE-I,13.732,0.003
58314.49997,OGLE-I,13.728,0.003
58314.54852,OGLE-I,13.732,0.003
58314.59626,OGLE-I,13.731,0.003
58314.65418,OGLE-I,13.732,0.003
58314.71095,OGLE-I,13.729,0.003
58314.75732,OGLE-I,13.735,0.003
58314.80311,OGLE-I,13.726,0.003
58316.48472,OGLE-I,13.726,0.003
58316.53149,OGLE-I,13.733,0.003
58316.58109,OGLE-I,13.731,0.003
58316.63094,OGLE-I,13.726,0.003
58316.67992,OGLE-I,13.726,0.003
58316.74274,OGLE-I,13.73,0.003
58320.48753,OGLE-I,13.728,0.003
58320.53454,OGLE-I,13.733,0.003
58320.59066,OGLE-I,13.727,0.003
58320.64973,OGLE-I,13.737,0.003
58320.69836,OGLE-I,13.733,0.003
58320.74452,OGLE-I,13.733,0.003
58320.79101,OGLE-I,13.73,0.003
58321.52087,OGLE-I,13.73,0.003
58321.6009,OGLE-I,13.725,0.003
58328.46998,OGLE-I,13.721,0.003
58328.51892,OGLE-I,13.727,0.003
58328.56569,OGLE-I,13.728,0.003
58328.61468,OGLE-I,13.73,0.003
58328.66299,OGLE-I,13.724,0.003
58328.71092,OGLE-I,13.731,0.003
58328.75759,OGLE-I,13.731,0.003
58329.48493,OGLE-I,13.73,0.003
58329.54069,OGLE-I,13.729,0.003
58329.58775,OGLE-I,13.728,0.003
58329.63721,OGLE-I,13.726,0.003
58329.68372,OGLE-I,13.733,0.003
58329.72976,OGLE-I,13.732,0.003
58329.77437,OGLE-I,13.731,0.003
58330.50651,OGLE-I,13.727,0.003
58330.56123,OGLE-I,13.731,0.003
58331.46719,OGLE-I,13.721,0.003
58331.52326,OGLE-I,13.728,0.003
58331.58091,OGLE-I,13.726,0.003
58331.63019,OGLE-I,13.727,0.003
58331.67725,OGLE-I,13.726,0.003
58332.48373,OGLE-I,13.729,0.003
58332.53986,OGLE-I,13.73,0.003
58332.60022,OGLE-I,13.723,0.003
58332.64792,OGLE-I,13.725,0.003
58332.69445,OGLE-I,13.728,0.003
58333.48908,OGLE-I,13.728,0.003
58333.53654,OGLE-I,13.73,0.003
58333.59544,OGLE-I,13.727,0.003
58333.65468,OGLE-I,13.733,0.003
58334.49029,OGLE-I,13.731,0.003
58334.54804,OGLE-I,13.731,0.003
58334.60723,OGLE-I,13.726,0.003
58334.65538,OGLE-I,13.733,0.003
58334.75579,OGLE-I,13.733,0.003
58335.56788,OGLE-I,13.726,0.003
58335.68333,OGLE-I,13.733,0.003
58336.46926,OGLE-I,13.729,0.003
58336.52289,OGLE-I,13.729,0.003
58336.58425,OGLE-I,13.728,0.003
58336.64507,OGLE-I,13.738,0.003
58336.74039,OGLE-I,13.733,0.003
58338.501,OGLE-I,13.724,0.003
58338.55233,OGLE-I,13.725,0.003
58338.61282,OGLE-I,13.724,0.003
58338.7268,OGLE-I,13.726,0.003
58339.48566,OGLE-I,13.728,0.003
58339.55041,OGLE-I,13.733,0.003
58339.60882,OGLE-I,13.733,0.003
58339.72232,OGLE-I,13.726,0.003
58340.48509,OGLE-I,13.728,0.003
58340.57423,OGLE-I,13.73,0.003
58340.6424,OGLE-I,13.729,0.003
58340.74252,OGLE-I,13.722,0.003
58341.52502,OGLE-I,13.727,0.003
58341.58261,OGLE-I,13.729,0.003
58341.64166,OGLE-I,13.728,0.003
58342.47073,OGLE-I,13.723,0.003
58342.52555,OGLE-I,13.728,0.003
58342.60024,OGLE-I,13.727,0.003
58343.47977,OGLE-I,13.721,0.003
58343.55128,OGLE-I,13.721,0.003
58344.50269,OGLE-I,13.722,0.003
58344.55379,OGLE-I,13.719,0.003
58344.61744,OGLE-I,13.723,0.003
58344.71153,OGLE-I,13.728,0.003
58345.50239,OGLE-I,13.729,0.003
58345.55203,OGLE-I,13.727,0.003
58345.61408,OGLE-I,13.73,0.003
58345.70181,OGLE-I,13.732,0.003
58346.49853,OGLE-I,13.722,0.003
58346.55729,OGLE-I,13.729,0.003
58346.61525,OGLE-I,13.728,0.003
58346.7392,OGLE-I,13.73,0.003
58347.50303,OGLE-I,13.724,0.003
58347.56723,OGLE-I,13.721,0.003
58347.62402,OGLE-I,13.726,0.003
58347.71507,OGLE-I,13.724,0.003
58348.52822,OGLE-I,13.718,0.003
58348.5874,OGLE-I,13.729,0.003
58348.70363,OGLE-I,13.725,0.003
58349.53014,OGLE-I,13.724,0.003
58349.59122,OGLE-I,13.724,0.003
58349.72067,OGLE-I,13.731,0.003
58353.522,OGLE-I,13.725,0.003
58353.5764,OGLE-I,13.723,0.003
58353.62594,OGLE-I,13.723,0.003
58355.48867,OGLE-I,13.723,0.003
58355.53997,OGLE-I,13.723,0.003
58355.64057,OGLE-I,13.727,0.003
58355.68736,OGLE-I,13.728,0.003
58356.51385,OGLE-I,13.728,0.003
58356.63942,OGLE-I,13.734,0.003
58356.68705,OGLE-I,13.729,0.003
58357.49359,OGLE-I,13.722,0.003
58357.56194,OGLE-I,13.737,0.003
58357.68501,OGLE-I,13.732,0.003
58358.51451,OGLE-I,13.725,0.003
58358.58237,OGLE-I,13.73,0.003
58358.65815,OGLE-I,13.732,0.003
58358.69745,OGLE-I,13.729,0.003
58359.51803,OGLE-I,13.722,0.003
58359.57642,OGLE-I,13.727,0.003
58359.66512,OGLE-I,13.733,0.003
58360.50276,OGLE-I,13.719,0.003
58360.56209,OGLE-I,13.72,0.003
58360.60912,OGLE-I,13.723,0.003
58360.67964,OGLE-I,13.723,0.003
58361.5991,OGLE-I,13.725,0.003
58363.51241,OGLE-I,13.724,0.003
58363.58232,OGLE-I,13.728,0.003
58363.66908,OGLE-I,13.727,0.003
58364.49995,OGLE-I,13.726,0.003
58364.5696,OGLE-I,13.727,0.003
58364.64322,OGLE-I,13.729,0.003
58366.48164,OGLE-I,13.727,0.003
58366.53211,OGLE-I,13.729,0.003
58367.5038,OGLE-I,13.727,0.003
58367.56968,OGLE-I,13.737,0.003
58367.659,OGLE-I,13.731,0.003
58368.50763,OGLE-I,13.734,0.003
58368.59116,OGLE-I,13.739,0.003
58368.65764,OGLE-I,13.733,0.003
58369.50033,OGLE-I,13.732,0.003
58369.5938,OGLE-I,13.735,0.003
58369.64172,OGLE-I,13.729,0.003
58370.50903,OGLE-I,13.727,0.003
58370.62067,OGLE-I,13.727,0.003
58370.66731,OGLE-I,13.729,0.003
58371.52899,OGLE-I,13.729,0.003
58371.58711,OGLE-I,13.725,0.003
58372.48267,OGLE-I,13.724,0.003
58372.53308,OGLE-I,13.724,0.003
58372.63336,OGLE-I,13.726,0.003
58373.50608,OGLE-I,13.728,0.003
58373.55757,OGLE-I,13.728,0.003
58375.50093,OGLE-I,13.729,0.003
58375.56757,OGLE-I,13.732,0.003
58375.61665,OGLE-I,13.723,0.003
58376.48343,OGLE-I,13.723,0.003
58376.53156,OGLE-I,13.722,0.003
58376.59645,OGLE-I,13.726,0.003
58377.51878,OGLE-I,13.733,0.003
58377.55869,OGLE-I,13.733,0.003
58377.60081,OGLE-I,13.731,0.003
58382.50045,OGLE-I,13.735,0.003
58382.55115,OGLE-I,13.731,0.003
58382.59875,OGLE-I,13.729,0.003
58382.62378,OGLE-I,13.734,0.003
58383.51583,OGLE-I,13.731,0.003
58383.56293,OGLE-I,13.727,0.003
58383.6096,OGLE-I,13.724,0.003
58384.51339,OGLE-I,13.728,0.003
58384.56308,OGLE-I,13.728,0.003
58384.60568,OGLE-I,13.729,0.003
58384.62925,OGLE-I,13.73,0.003
58385.53634,OGLE-I,13.737,0.003
58385.58363,OGLE-I,13.739,0.003
58385.62724,OGLE-I,13.736,0.003
58386.51609,OGLE-I,13.73,0.003
58387.53644,OGLE-I,13.727,0.003
58390.53892,OGLE-I,13.734,0.003
58392.51684,OGLE-I,13.717,0.003
58392.59689,OGLE-I,13.726,0.003
58393.50301,OGLE-I,13.723,0.003
58393.5498,OGLE-I,13.724,0.003
58393.59481,OGLE-I,13.721,0.003
58394.50363,OGLE-I,13.716,0.003
58394.57003,OGLE-I,13.724,0.003
58397.54502,OGLE-I,13.729,0.003
58398.5173,OGLE-I,13.727,0.003
58399.4897,OGLE-I,13.718,0.003
58399.56058,OGLE-I,13.719,0.003
58401.5519,OGLE-I,13.727,0.003
58404.52648,OGLE-I,13.725,0.003
58409.5092,OGLE-I,13.713,0.003
58409.55656,OGLE-I,13.721,0.003
58410.5469,OGLE-I,13.729,0.003
58411.5493,OGLE-I,13.716,0.003
58412.53819,OGLE-I,13.72,0.003
58413.54668,OGLE-I,13.725,0.003
58414.54244,OGLE-I,13.726,0.003
58415.51271,OGLE-I,13.714,0.003
58416.52389,OGLE-I,13.72,0.003
58418.51563,OGLE-I,13.724,0.003
58419.51184,OGLE-I,13.727,0.003
58424.50385,OGLE-I,13.711,0.003
58425.51919,OGLE-I,13.718,0.003
58521.87699,OGLE-I,13.727,0.003
58522.87152,OGLE-I,13.725,0.003
58523.87544,OGLE-I,13.724,0.003
58524.89096,OGLE-I,13.724,0.003
58526.86468,OGLE-I,13.721,0.003
58529.8708,OGLE-I,13.72,0.003
58531.86791,OGLE-I,13.727,0.003
58532.86838,OGLE-I,13.721,0.003
58533.88287,OGLE-I,13.721,0.003
58534.87894,OGLE-I,13.719,0.003
58535.86065,OGLE-I,13.721,0.003
58536.83673,OGLE-I,13.727,0.003
58536.88576,OGLE-I,13.718,0.003
58537.8765,OGLE-I,13.726,0.003
58539.83372,OGLE-I,13.721,0.003
58539.88388,OGLE-I,13.726,0.003
58540.85597,OGLE-I,13.722,0.003
58540.89646,OGLE-I,13.725,0.003
58544.84077,OGLE-I,13.725,0.003
58546.82087,OGLE-I,13.72,0.003
58546.86156,OGLE-I,13.722,0.003
58546.90137,OGLE-I,13.719,0.003
58547.86955,OGLE-I,13.719,0.003
58548.81494,OGLE-I,13.721,0.003
58548.86379,OGLE-I,13.724,0.003
58549.80934,OGLE-I,13.727,0.003
58549.84975,OGLE-I,13.721,0.003
58550.86073,OGLE-I,13.723,0.003
58550.90013,OGLE-I,13.72,0.003
58551.85844,OGLE-I,13.723,0.003
58551.89759,OGLE-I,13.723,0.003
58552.86991,OGLE-I,13.72,0.003
58553.8029,OGLE-I,13.718,0.003
58553.84623,OGLE-I,13.721,0.003
58554.77739,OGLE-I,13.722,0.003
58554.80929,OGLE-I,13.715,0.003
58554.85942,OGLE-I,13.721,0.003
58554.8995,OGLE-I,13.718,0.003
58555.81084,OGLE-I,13.72,0.003
58555.86657,OGLE-I,13.728,0.003
58555.90982,OGLE-I,13.721,0.003
58556.81787,OGLE-I,13.724,0.003
58556.85788,OGLE-I,13.725,0.003
58556.89809,OGLE-I,13.721,0.003
58557.81402,OGLE-I,13.728,0.003
58557.86205,OGLE-I,13.722,0.003
58557.90429,OGLE-I,13.722,0.003
58558.80552,OGLE-I,13.728,0.003
58558.85313,OGLE-I,13.724,0.003
58558.89272,OGLE-I,13.723,0.003
58559.78783,OGLE-I,13.72,0.003
58559.83601,OGLE-I,13.722,0.003
58559.87633,OGLE-I,13.726,0.003
58559.91606,OGLE-I,13.72,0.003
58560.82142,OGLE-I,13.723,0.003
58560.86114,OGLE-I,13.724,0.003
58560.90053,OGLE-I,13.72,0.003
58561.80077,OGLE-I,13.716,0.003
58561.84351,OGLE-I,13.718,0.003
58561.88268,OGLE-I,13.717,0.003
58562.78653,OGLE-I,13.713,0.003
58562.82781,OGLE-I,13.714,0.003
58562.87403,OGLE-I,13.72,0.003
58563.8042,OGLE-I,13.723,0.003
58563.85238,OGLE-I,13.706,0.003
58563.90023,OGLE-I,13.724,0.003
58564.77625,OGLE-I,13.722,0.003
58564.82655,OGLE-I,13.721,0.003
58564.8758,OGLE-I,13.724,0.003
58564.91591,OGLE-I,13.725,0.003
58565.82015,OGLE-I,13.714,0.003
58565.86004,OGLE-I,13.714,0.003
58565.90436,OGLE-I,13.72,0.003
58566.80622,OGLE-I,13.721,0.003
58566.84615,OGLE-I,13.714,0.003
58566.88711,OGLE-I,13.719,0.003
58567.78586,OGLE-I,13.721,0.003
58567.81473,OGLE-I,13.722,0.003
58567.84843,OGLE-I,13.723,0.003
58567.89385,OGLE-I,13.722,0.003
58573.85625,OGLE-I,13.722,0.003
58573.90558,OGLE-I,13.72,0.003
58574.73804,OGLE-I,13.72,0.003
58574.8472,OGLE-I,13.725,0.003
58574.89561,OGLE-I,13.721,0.003
58575.7379,OGLE-I,13.719,0.003
58575.77794,OGLE-I,13.722,0.003
58575.81679,OGLE-I,13.724,0.003
58575.86369,OGLE-I,13.725,0.003
58575.90361,OGLE-I,13.722,0.003
58576.78164,OGLE-I,13.708,0.003
58576.82704,OGLE-I,13.706,0.003
58576.8657,OGLE-I,13.708,0.003
58576.90653,OGLE-I,13.713,0.003
58577.73973,OGLE-I,13.714,0.003
58577.82438,OGLE-I,13.707,0.003
58577.89079,OGLE-I,13.716,0.003
58578.72268,OGLE-I,13.721,0.003
58578.76024,OGLE-I,13.724,0.003
58578.79967,OGLE-I,13.719,0.003
58578.86505,OGLE-I,13.722,0.003
58578.90766,OGLE-I,13.719,0.003
58579.72642,OGLE-I,13.722,0.003
58579.77459,OGLE-I,13.717,0.003
58579.81037,OGLE-I,13.724,0.003
58579.85837,OGLE-I,13.721,0.003
58579.91269,OGLE-I,13.719,0.003
58580.73397,OGLE-I,13.717,0.003
58580.77272,OGLE-I,13.718,0.003
58580.82017,OGLE-I,13.715,0.003
58580.86398,OGLE-I,13.717,0.003
58580.92196,OGLE-I,13.718,0.003
58581.73848,OGLE-I,13.732,0.003
58581.79709,OGLE-I,13.724,0.003
58581.852,OGLE-I,13.733,0.003
58581.91301,OGLE-I,13.719,0.003
58582.72983,OGLE-I,13.726,0.003
58582.78711,OGLE-I,13.724,0.003
58582.83495,OGLE-I,13.723,0.003
58582.89479,OGLE-I,13.721,0.003
58583.71444,OGLE-I,13.722,0.003
58583.75593,OGLE-I,13.722,0.003
58583.81454,OGLE-I,13.72,0.003
58583.8746,OGLE-I,13.724,0.003
58584.69985,OGLE-I,13.721,0.003
58584.76162,OGLE-I,13.721,0.003
58584.81071,OGLE-I,13.726,0.003
58584.8991,OGLE-I,13.731,0.003
58585.72177,OGLE-I,13.72,0.003
58585.76555,OGLE-I,13.722,0.003
58585.81338,OGLE-I,13.728,0.003
58585.88874,OGLE-I,13.73,0.003
58586.69418,OGLE-I,13.725,0.003
58586.73474,OGLE-I,13.728,0.003
58586.7927,OGLE-I,13.727,0.003
58586.85012,OGLE-I,13.729,0.003
58586.9102,OGLE-I,13.729,0.003
58587.71383,OGLE-I,13.723,0.003
58587.75833,OGLE-I,13.723,0.003
58587.80802,OGLE-I,13.725,0.003
58587.89968,OGLE-I,13.731,0.003
58588.70309,OGLE-I,13.719,0.003
58588.74644,OGLE-I,13.721,0.003
58588.81191,OGLE-I,13.72,0.003
58588.8806,OGLE-I,13.723,0.003
58588.93241,OGLE-I,13.701,0.003
58589.72981,OGLE-I,13.719,0.003
58589.77405,OGLE-I,13.716,0.003
58589.82239,OGLE-I,13.719,0.003
58589.90349,OGLE-I,13.722,0.003
58590.70159,OGLE-I,13.722,0.003
58590.7448,OGLE-I,13.72,0.003
58590.80353,OGLE-I,13.726,0.003
58590.86824,OGLE-I,13.728,0.003
58590.92116,OGLE-I,13.725,0.003
58591.73675,OGLE-I,13.715,0.003
58591.78973,OGLE-I,13.724,0.003
58591.84226,OGLE-I,13.723,0.003
58592.72467,OGLE-I,13.72,0.003
58592.81657,OGLE-I,13.717,0.003
58592.86912,OGLE-I,13.715,0.003
58593.67767,OGLE-I,13.713,0.003
58593.76471,OGLE-I,13.71,0.003
58593.85527,OGLE-I,13.725,0.003
58593.91133,OGLE-I,13.718,0.003
58594.69193,OGLE-I,13.72,0.003
58594.74356,OGLE-I,13.719,0.003
58594.7932,OGLE-I,13.719,0.003
58594.8467,OGLE-I,13.724,0.003
58594.91109,OGLE-I,13.723,0.003
58595.70604,OGLE-I,13.722,0.003
58595.74217,OGLE-I,13.722,0.003
58595.84566,OGLE-I,13.724,0.003
58595.91247,OGLE-I,13.724,0.003
58599.68571,OGLE-I,13.66,0.003
58599.7272,OGLE-I,13.647,0.003
58599.77063,OGLE-I,13.657,0.003
58599.81164,OGLE-I,13.645,0.003
58599.87944,OGLE-I,13.641,0.003
58599.91735,OGLE-I,13.638,0.003
58600.67199,OGLE-I,13.629,0.003
58600.71251,OGLE-I,13.622,0.003
58600.77019,OGLE-I,13.636,0.003
58600.8366,OGLE-I,13.628,0.003
58600.88658,OGLE-I,13.63,0.003
58600.93056,OGLE-I,13.63,0.003
58601.68901,OGLE-I,13.662,0.003
58601.73904,OGLE-I,13.665,0.003
58601.80414,OGLE-I,13.675,0.003
58601.90204,OGLE-I,13.704,0.003
58602.6643,OGLE-I,13.717,0.003
58602.70187,OGLE-I,13.717,0.003
58602.74901,OGLE-I,13.716,0.003
58602.80292,OGLE-I,13.712,0.003
58602.88526,OGLE-I,13.721,0.003
58602.93167,OGLE-I,13.721,0.003
58603.68432,OGLE-I,13.717,0.003
58603.72969,OGLE-I,13.713,0.003
58603.79549,OGLE-I,13.717,0.003
58603.85762,OGLE-I,13.718,0.003
58603.9067,OGLE-I,13.716,0.003
58604.6895,OGLE-I,13.713,0.003
58604.76325,OGLE-I,13.72,0.003
58604.80911,OGLE-I,13.718,0.003
58604.86883,OGLE-I,13.716,0.003
58604.92649,OGLE-I,13.702,0.003
58605.69278,OGLE-I,13.722,0.003
58605.73298,OGLE-I,13.73,0.003
58605.79375,OGLE-I,13.72,0.003
58605.87137,OGLE-I,13.726,0.003
58605.91891,OGLE-I,13.723,0.003
58606.6821,OGLE-I,13.727,0.003
58606.72583,OGLE-I,13.731,0.003
58606.7869,OGLE-I,13.739,0.003
58606.8446,OGLE-I,13.742,0.003
58606.89238,OGLE-I,13.733,0.003
58607.65908,OGLE-I,13.731,0.003
58607.69695,OGLE-I,13.727,0.003
58607.76032,OGLE-I,13.725,0.003
58607.80668,OGLE-I,13.729,0.003
58607.85599,OGLE-I,13.728,0.003
58607.90085,OGLE-I,13.728,0.003
58608.65216,OGLE-I,13.724,0.003
58608.69301,OGLE-I,13.722,0.003
58608.79896,OGLE-I,13.728,0.003
58608.86518,OGLE-I,13.729,0.003
58608.91238,OGLE-I,13.726,0.003
58612.72955,OGLE-I,13.717,0.003
58612.76738,OGLE-I,13.716,0.003
58612.82699,OGLE-I,13.718,0.003
58612.88277,OGLE-I,13.718,0.003
58612.93091,OGLE-I,13.719,0.003
58613.65686,OGLE-I,13.72,0.003
58613.7036,OGLE-I,13.717,0.003
58613.75038,OGLE-I,13.719,0.003
58613.81191,OGLE-I,13.702,0.003
58613.87168,OGLE-I,13.719,0.003
58613.91806,OGLE-I,13.724,0.003
58614.65296,OGLE-I,13.715,0.003
58614.69299,OGLE-I,13.715,0.003
58614.73943,OGLE-I,13.716,0.003
58614.80723,OGLE-I,13.716,0.003
58614.86633,OGLE-I,13.718,0.003
58614.91236,OGLE-I,13.719,0.003
58615.66216,OGLE-I,13.714,0.003
58615.73662,OGLE-I,13.712,0.003
58615.7827,OGLE-I,13.72,0.003
